"Entity"|"Parent"|"Alias: Default"|"Alias: Legacy"|"Valid For Consolidations"|"Data Storage"|"Two Pass Calculation"|"Description"|"Formula"|"Formula Description"|"UDA"|"Smart List"|"Data Type"|"Hierarchy Type"|"Enable for Dynamic Children"|"Number of Possible Dynamic Children"|"Access Granted to Member Creator"|"Allow Upper Level Entity Input"|"Process Management Enabled"|"UUID"|"Data Id"|"Old Name"|"Old Unique Name"|"Base Currency"|"Plan Type (BB_Plan)"|"Aggregation (BB_Plan)"|"Data Storage (BB_Plan)"|"Formula (BB_Plan)"|"Solve Order (BB_Plan)"|"Formula Description (BB_Plan)"|"Plan Type (BB_Rpt)"|"Aggregation (BB_Rpt)"|"Data Storage (BB_Rpt)"|"Formula (BB_Rpt)"|"Solve Order (BB_Rpt)"|"Formula Description (BB_Rpt)"|"Plan Type (E_Curve)"|"Aggregation (E_Curve)"|"Data Storage (E_Curve)"|"Formula (E_Curve)"|"Solve Order (E_Curve)"|"Formula Description (E_Curve)"|"Plan Type (BB_Cash)"|"Aggregation (BB_Cash)"|"Data Storage (BB_Cash)"|"Formula (BB_Cash)"|"Solve Order (BB_Cash)"|"Formula Description (BB_Cash)"|"Bonding"|"Consult Job"|"Contract Role"|"Contract Type"|"External Joint Venture"|"Green Builder"|"Facility Type"|"Internal Job Flag"|"Internal Joint Venture"|"Job Status"|"Procurement"|"Sector"|"State"|"Wrap"|"UK Industry"|"Original Projection"|"Complex Job Flag"|"Federal Flag"|"BIM Flag"|"Renovation Flag"|"Special Project Flag"|"Interior Flag"|"Enabling Function"|"Company External Joint Venture"|"Company Equity Joint Venture"|"Operation"
"JB_10540000"|"MG_Office_520_Inactive"|"DUKE LEARNING CENTER (10540000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"6a152443-41e6-4cc4-926c-6ef5f99e41c0"|"56436"|"JB_10540000"|"[MG_Office_520_Inactive].[JB_10540000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"GREENBUILDER"|"RESEARCH AND SCIENCE"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_EDUCATION"|"FY11 P03 Baseline"|""|""|""|""|""|""|""|""|""|""
"JB_10567000"|"MG_Office_520_Inactive"|"CREDIT SUISSE SEC RALEIGH DE (10567000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"ee2a69d1-547c-4bd2-bb22-120e13641134"|"56439"|"JB_10567000"|"[MG_Office_520_Inactive].[JB_10567000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|""|""|""|""|""|""|""
"JB_10573000_JV"|"MG_Office_520_Inactive"|"UNCG QUAD - EXTERNAL (10573000) JV Total"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"dcbc584d-72bc-4912-8a45-6ad1512d69ab"|"98887"|"JB_10573000_JV"|"<none>"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"JB_10572000"|"JB_10573000_JV"|"UNCG QUAD-INTERNAL (10572000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"5a3b364d-5fc9-4429-b38c-857ebb3c20b2"|"56440"|"JB_10572000"|"[JB_10573000_JV].[JB_10572000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"GREENBUILDER"|"HIGHER EDUCATION_TRAINING"|"INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PUBLIC STATE GOVERNMENT"|"NC"|"NO WRAP"|"UK_EDUCATION"|""|""|""|""|""|""|""|""|""|""|""
"JB_10573000"|"JB_10573000_JV"|"UNCG QUAD - EXTERNAL (10573000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"1dd9922e-217e-4e2e-a978-643beb09dab7"|"57077"|"JB_10573000"|"[JB_10573000_JV].[JB_10573000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"EXT JV"|"NOT GREENBUILDER"|"HIGHER EDUCATION_TRAINING"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PUBLIC STATE GOVERNMENT"|"NC"|"NO WRAP"|"UK_EDUCATION"|""|""|""|""|""|""|""|""|""|""|""
"JB_10577000"|"MG_Office_520_Inactive"|"ACE LINCOLN PARK/EXTRON OFF (10577000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"4801114d-ccb9-40a1-b858-c39516afacaf"|"56441"|"JB_10577000"|"[MG_Office_520_Inactive].[JB_10577000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"CA"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|""|""|""|""|""|""|""
"JB_10587000_JV"|"MG_Office_520_Inactive"|"SENECA HIGH SCH RENO ADDITIO (10587000) JV Total"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"422a8a2b-9e5b-4dd4-bb8a-46567dbdca56"|"98889"|"JB_10587000_JV"|"<none>"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"JB_10587000"|"JB_10587000_JV"|"SENECA HIGH SCH RENO ADDITIO (10587000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"beb0703a-a06b-444e-8c46-a875347d5878"|"57057"|"JB_10587000"|"[JB_10587000_JV].[JB_10587000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"EXT JV"|"NOT GREENBUILDER"|"EDUCATION PREK-12"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PUBLIC LOCAL GOVERNMENT"|"SC"|"NO WRAP"|"UK_EDUCATION"|""|""|""|""|""|""|""|""|""|""|""
"JB_10588000"|"JB_10587000_JV"|"SENECA HIGH SCH RENO ADDI IN (10588000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"985a330a-bb44-4444-b412-f61a80751263"|"56442"|"JB_10588000"|"[JB_10587000_JV].[JB_10588000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"NOT GREENBUILDER"|"EDUCATION PREK-12"|"INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PUBLIC LOCAL GOVERNMENT"|"SC"|"NO WRAP"|"UK_EDUCATION"|""|""|""|""|""|""|""|""|""|""|""
"JB_10589000_JV"|"MG_Office_520_Inactive"|"WEST OAK HIGH SCH RENO ADDI (10589000) JV Total"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"4833ed92-55ca-4a0c-a54c-6efc463dd903"|"98891"|"JB_10589000_JV"|"<none>"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"JB_10589000"|"JB_10589000_JV"|"WEST OAK HIGH SCH RENO ADDI (10589000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"82d3cdda-bd2e-4d6c-a1f8-638d63bca642"|"57058"|"JB_10589000"|"[JB_10589000_JV].[JB_10589000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"EXT JV"|"NOT GREENBUILDER"|"EDUCATION PREK-12"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PUBLIC LOCAL GOVERNMENT"|"SC"|"NO WRAP"|"UK_EDUCATION"|""|""|""|""|""|""|""|""|""|""|""
"JB_10590000"|"JB_10589000_JV"|"WEST OAK HIGH SCH RENO INT (10590000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"6cd8aada-dd9e-4e3a-91b7-e634544f7f3c"|"56443"|"JB_10590000"|"[JB_10589000_JV].[JB_10590000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"NOT GREENBUILDER"|"EDUCATION PREK-12"|"INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PUBLIC LOCAL GOVERNMENT"|"SC"|"NO WRAP"|"UK_EDUCATION"|""|""|""|""|""|""|""|""|""|""|""
"JB_10625000"|"MG_Office_520_Inactive"|"CISCO SYSTEMS FY2010 (10625000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"2c8b7f02-7b6e-40fe-a87b-52fe4d749bff"|"56444"|"JB_10625000"|"[MG_Office_520_Inactive].[JB_10625000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|""|""|""|""|""|""|""
"JB_10638000_JV"|"MG_Office_520_Inactive"|"NCSU CENTENNIAL CAMPUS STUDENT (10638000) JV Total"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"b5152fc9-6f25-433a-9b59-21828aab3faf"|"98893"|"JB_10638000_JV"|"<none>"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"JB_10637000"|"JB_10638000_JV"|"NCSU CENT CAMPUS STUD HOUSIN (10637000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"1b22fcf5-79e2-4ea4-b38e-32be036db00e"|"56445"|"JB_10637000"|"[JB_10638000_JV].[JB_10637000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"GREENBUILDER"|"HIGHER EDUCATION_TRAINING"|"INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PUBLIC STATE GOVERNMENT"|"NC"|"NO WRAP"|"UK_EDUCATION"|"FY11 P03 Baseline"|""|""|""|""|""|""|""|""|""|""
"JB_10638000"|"JB_10638000_JV"|"NCSU CENTENNIAL CAMPUS STUDE (10638000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"51cf1e65-c6b0-480f-aeb8-db323f94c490"|"57087"|"JB_10638000"|"[JB_10638000_JV].[JB_10638000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"EXT JV"|"GREENBUILDER"|"HIGHER EDUCATION_TRAINING"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PUBLIC STATE GOVERNMENT"|"NC"|"NO WRAP"|"UK_EDUCATION"|"FY11 P12 Baseline"|""|""|""|""|""|""|""|""|""|""
"JB_11071000"|"MG_Office_520_Inactive"|"DUKE N PAV 9TH FL-TC2 LAB (11071000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"424f04ac-0c63-4f9b-8ade-a387054dad8c"|"56446"|"JB_11071000"|"[MG_Office_520_Inactive].[JB_11071000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"NOT GREENBUILDER"|"HEALTHCARE"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_HEALTH"|""|""|""|""|""|""|""|""|""|""|""
"JB_11081000"|"MG_Office_520_Inactive"|"UNCW UNIV SUITES & SCHWARTZ (11081000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"0d8e9083-a743-49a3-b160-34dd996e4c62"|"56447"|"JB_11081000"|"[MG_Office_520_Inactive].[JB_11081000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"NOT GREENBUILDER"|"HIGHER EDUCATION_TRAINING"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PUBLIC STATE GOVERNMENT"|"NC"|"NO WRAP"|"UK_EDUCATION"|""|""|""|""|""|""|""|""|""|""|""
"JB_11491000_JV"|"MG_Office_520_Inactive"|"RDU AIRPORT TERMINAL 1 RENO (11491000) JV Total"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"c1c61fc6-b624-4c0c-8096-d9fada68d647"|"98895"|"JB_11491000_JV"|"<none>"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"JB_11490000"|"JB_11491000_JV"|"RDU AIRPORT TERMINAL 1 RENO (11490000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"69d5a42b-1e66-45ac-9a35-14191c11c1d0"|"56449"|"JB_11490000"|"[JB_11491000_JV].[JB_11490000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"GREENBUILDER"|"AIRPORT"|"INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_AVIATION"|"FY11 P06 Baseline"|""|""|""|""|""|""|""|""|""|""
"JB_11491000"|"JB_11491000_JV"|"RDU AIRPORT TERMINAL 1 RENO (11491000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"7426d701-0295-4cec-970a-010352dfea31"|"57097"|"JB_11491000"|"[JB_11491000_JV].[JB_11491000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"EXT JV"|"GREENBUILDER"|"AIRPORT"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_AVIATION"|"FY11 P09 Baseline"|""|""|""|""|""|""|""|""|""|""
"JB_11493000_JV"|"MG_Office_520_Inactive"|"WAKE CNTY PUBLIC SAFETY CENTER (11493000) JV Total"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"0fec45b5-8f79-44e8-83c0-7b7737122958"|"98897"|"JB_11493000_JV"|"<none>"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""
"JB_11492000"|"JB_11493000_JV"|"WAKE CNTY PBLIC SAFETY INTER (11492000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"3c66cc52-b9ec-41ba-90f0-2d452e6a9421"|"56450"|"JB_11492000"|"[JB_11493000_JV].[JB_11492000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"NOT GREENBUILDER"|"PUBLIC USE_CIVIC"|"INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PUBLIC LOCAL GOVERNMENT"|"NC"|"NO WRAP"|"UK_OTHER GOVERNMENT"|"FY12 P03 Baseline"|""|""|""|""|""|""|""|""|""|""
"JB_11493000"|"JB_11493000_JV"|"WAKE CNTY PUBLIC SAFETY CENT (11493000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"7ac15aa7-6b2f-444e-8ae8-b5084d1900eb"|"57008"|"JB_11493000"|"[JB_11493000_JV].[JB_11493000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"EXT JV"|"NOT GREENBUILDER"|"PUBLIC USE_CIVIC"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PUBLIC LOCAL GOVERNMENT"|"NC"|"NO WRAP"|"UK_OTHER GOVERNMENT"|"FY12 P06 Baseline"|""|""|""|""|""|""|""|""|""|""
"JB_11498000"|"MG_Office_520_Inactive"|"WALTER G BYERS ELEM SCHOOL (11498000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"19603896-b4b1-4acd-bb08-b307a7d5a8ac"|"56451"|"JB_11498000"|"[MG_Office_520_Inactive].[JB_11498000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"NOT GREENBUILDER"|"EDUCATION PREK-12"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PUBLIC LOCAL GOVERNMENT"|"NC"|"NO WRAP"|"UK_EDUCATION"|""|""|""|""|""|""|""|""|""|""|""
"JB_11508000_2"|"MG_Office_520_Inactive"|"SALIX PHARMACEUTICAL CORP HQ (11508000) - 2"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"e31124b5-731b-4e8e-9476-56c9892d9503"|"76123"|"JB_11508000_2"|"<none>"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"INT JV"|"INACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|""|""|""|""|""|""|""
"JB_11509000"|"MG_Office_520_Inactive"|"DUKE DIETARY (11509000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"2b0c18f9-7b20-4641-88c9-6c053a33d545"|"56452"|"JB_11509000"|"[MG_Office_520_Inactive].[JB_11509000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"GREENBUILDER"|"HEALTHCARE"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_HEALTH"|"FY11 P06 Baseline"|""|""|""|""|""|""|""|""|""|""
"JB_11587000"|"MG_Office_520_Inactive"|"DUMC UPGRADE ROUND FAC PH1,2 (11587000)"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"e3151cb1-7fdb-4d69-8d6d-971087a79119"|"56453"|"JB_11587000"|"[MG_Office_520_Inactive].[JB_11587000]"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"NOT GREENBUILDER"|"HEALTHCARE"|"NOT INTERNAL JOB"|"NOT INT JV"|"INACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_HEALTH"|""|""|""|""|""|""|""|""|""|""|""
"JB_11670000_2"|"MG_Office_520_Inactive"|"SMITH ANDERSON:  OFFICE RENO (11670000) - 2"|""|"false"|"never share"|"false"|""|"<none>"|"<none>"|""|""|"unspecified"|"stored"|""|""|""|"false"|"true"|"e9c2e4eb-d81a-4039-84fb-fe8d7093d38a"|"76126"|"JB_11670000_2"|"<none>"|"USD"|"true"|"+"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"false"|"~"|"never share"|"<none>"|"0"|""|"true"|"+"|"never share"|"<none>"|"0"|""|"NOT BONDED"|"NOT CONSULT"|"CM AT RISK"|"COST PLUS GMP"|"NOT EXT JV"|"NOT GREENBUILDER"|"OFFICE_CORPORATE"|"NOT INTERNAL JOB"|"INT JV"|"INACTIVE"|"NEGOTIATED"|"PRIVATE SECTOR"|"NC"|"NO WRAP"|"UK_COMMERCIAL"|""|""|""|""|""|""|""|""|""|""|""
